id,published,title,authors,paperId
http://arxiv.org/abs/1402.3902v4,2014-02-17T06:00:16Z,Sparse Polynomial Learning and Graph Sketching,"['Murat Kocaoglu', 'Karthikeyan Shanmugam', 'Alexandros G. Dimakis', 'Adam Klivans']",arXiv:1402.3902
http://arxiv.org/abs/1401.5330v1,2014-01-21T14:45:02Z,"Study of Neural Network Algorithm for Straight-Line Drawings of Planar
  Graphs","['Mohamed A. El-Sayed', 'S. Abdel-Khalek', 'Hanan H. Amin']",arXiv:1401.5330
http://arxiv.org/abs/1312.1462v1,2013-12-05T08:02:08Z,Geometric Feature Based Face-Sketch Recognition,"['Sourav Pramanik', 'Debotosh Bhattacharjee']",arXiv:1312.1462
http://arxiv.org/abs/1312.1681v1,2013-12-05T06:43:59Z,An Approach: Modality Reduction and Face-Sketch Recognition,"['Sourav Pramanik', 'Dr. Debotosh Bhattacharjee']",arXiv:1312.1681
http://arxiv.org/abs/1311.7259v1,2013-11-28T10:18:22Z,"A Fraud Detection Visualization System Utilizing Radial Drawings and
  Heat-maps","['Evmorfia N. Argyriou', 'Antonios Symvonis', 'Vassilis Vassiliou']",arXiv:1311.7259
http://arxiv.org/abs/1310.2959v2,2013-10-10T20:30:06Z,"Scaling Graph-based Semi Supervised Learning to Large Number of Labels
  Using Count-Min Sketch","['Partha Pratim Talukdar', 'William Cohen']",arXiv:1310.2959
http://arxiv.org/abs/1308.6693v1,2013-08-30T09:37:36Z,Transforming planar graph drawings while maintaining height,['Therese Biedl'],arXiv:1308.6693
http://arxiv.org/abs/1306.3284v7,2013-06-14T03:33:05Z,"All-Distances Sketches, Revisited: HIP Estimators for Massive Graphs
  Analysis",['Edith Cohen'],arXiv:1306.3284
http://arxiv.org/abs/1305.1520v1,2013-05-07T14:02:46Z,"A Method for Visuo-Spatial Classification of Freehand Shapes Freely
  Sketched","['Ney Renau-Ferrer', 'Céline Remi']",arXiv:1305.1520
http://arxiv.org/abs/1211.5796v1,2012-11-25T19:01:42Z,"Let the Beauty of Harmonic Analysis be Revealed Through Nonlinear PDEs;
  A Work of Art in Three Sketches",['Tadeusz Iwaniec'],arXiv:1211.5796
http://arxiv.org/abs/1211.2742v1,2012-11-12T19:18:28Z,Sketch Recognition using Domain Classification,"['Vasudha Vashisht', 'Tanupriya Choudhury', 'T. V. Prasad']",arXiv:1211.2742
http://arxiv.org/abs/1209.4982v1,2012-09-22T10:36:11Z,"Using multimodal speech production data to evaluate articulatory
  animation for audiovisual speech synthesis","['Ingmar Steiner', 'Korin Richmond', 'Slim Ouni']",arXiv:1209.4982
http://arxiv.org/abs/1204.6408v1,2012-04-28T14:10:30Z,"Standing on the Shoulders of Their Peers: Success Factors for Massive
  Cooperation Among Children Creating Open Source Animations and Games on Their
  Smartphones","['Tobias Gritschacher', 'Wolfgang Slany']",arXiv:1204.6408
http://arxiv.org/abs/1204.6123v1,2012-04-27T07:21:44Z,Clustered Sparsity and Separation of Cartoon and Texture,['Gitta Kutyniok'],arXiv:1204.6123
http://arxiv.org/abs/1203.3574v1,2012-03-15T21:23:45Z,"Artimate: an articulatory animation framework for audiovisual speech
  synthesis","['Ingmar Steiner', 'Slim Ouni']",arXiv:1203.3574
http://arxiv.org/abs/1203.3023v1,2012-03-14T08:51:14Z,"Toward an example-based machine translation from written text to ASL
  using virtual agent animation","['Mehrez Boulares', 'Mohamed Jemni']",arXiv:1203.3023
http://arxiv.org/abs/1201.4080v1,2012-01-19T15:29:56Z,"Progress in animation of an EMA-controlled tongue model for
  acoustic-visual speech synthesis","['Ingmar Steiner', 'Slim Ouni']",arXiv:1201.4080
http://arxiv.org/abs/1012.2202v2,2010-12-10T08:31:21Z,Transforming a random graph drawing into a Lombardi drawing,['Nicolaos Matsakis'],arXiv:1012.2202
http://arxiv.org/abs/1004.2338v1,2010-04-14T07:35:05Z,Complexity Analysis of Balloon Drawing for Rooted Trees,"['Chun-Cheng Lin', 'Hsu-Chun Yen', 'Sheung-Hung Poon', 'Jia-Hao Fan']",arXiv:1004.2338
http://arxiv.org/abs/cs/0611083v1,2006-11-17T08:27:45Z,"Environment of development of the programs of parametric creating of the
  drawings in CAD-system of renovation of the enterprises",['Vladimir V. Migunov'],arXiv:cs/0611083
http://arxiv.org/abs/math/0609292v1,2006-09-11T14:17:28Z,Modeling On-Line Art Auction Dynamics Using Functional Data Analysis,"['Srinivas K. Reddy', 'Mayukh Dass']",arXiv:math/0609292
http://arxiv.org/abs/cs/0607094v1,2006-07-20T04:52:14Z,Upright-Quad Drawing of st-Planar Learning Spaces,['David Eppstein'],arXiv:cs/0607094
http://arxiv.org/abs/math/0606450v1,2006-06-19T12:57:11Z,Drawings of Planar Graphs with Few Slopes and Segments,"[""Vida Dujmovic'"", 'David Eppstein', 'Matthew Suderman', 'David R. Wood']",arXiv:math/0606450
http://arxiv.org/abs/cs/0406038v1,2004-06-21T13:42:03Z,"A New Approach to Draw Detection by Move Repetition in Computer Chess
  Programming","['Vladan Vuckovic', 'Djordje Vidanovic']",arXiv:cs/0406038
http://arxiv.org/abs/cs/0312050v1,2003-12-22T16:23:34Z,A Flexible Pragmatics-driven Language Generator for Animated Agents,['Paul Piwek'],arXiv:cs/0312050
http://arxiv.org/abs/math/9410206v1,1994-10-17T00:00:00Z,Graph-Based Logic and Sketches 1: The General Framework,"['Atish Bagchi', 'Charles Wells']",arXiv:math/9410206
